Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2021Q3,,S08000032,,L302H,,,,Surgery Grouping,d,8107,,5631,,88.1195652173913,,61.20652173913044,,69.45849266066362,
2021Q3,,S08000032,,L308H,,,,Surgery Grouping,d,13484,,11116,,146.56521739130434,,120.82608695652172,,82.43844556511421,
2021Q3,,S08000032,,S08000032,d,,,Surgery Grouping,d,30795,,23136,,334.7282608695652,,251.4782608695652,,75.12907939600585,
2021Q4,,S08000032,,L106H,,,,Surgery Grouping,d,8734,,6095,,94.93478260869566,,66.25,,69.784749255782,
2021Q4,,S08000032,,L302H,,,,Surgery Grouping,d,7569,,5697,,82.27173913043478,,61.92391304347826,,75.26753864447086,
2021Q4,,S08000032,,L308H,,,,Surgery Grouping,d,12919,,11056,,140.42391304347825,,120.17391304347828,,85.5793792089171,
2021Q4,,S08000032,,S08000032,d,,,Surgery Grouping,d,29237,,22863,,317.79347826086956,,248.5108695652174,,78.1988576119301,
2022Q1,,S08000032,,L106H,,,,Surgery Grouping,d,8992,,6569,,99.91111111111113,,72.9888888888889,,73.0538256227758,
2022Q1,,S08000032,,L302H,,,,Surgery Grouping,d,7043,,4932,,78.25555555555556,,54.8,,70.02697714042311,
2022Q1,,S08000032,,L308H,,,,Surgery Grouping,d,13546,,12255,,150.51111111111112,,136.16666666666666,,90.46951129484717,
2022Q1,,S08000032,,S08000032,d,,,Surgery Grouping,d,29640,,23815,,329.3333333333333,,264.6111111111111,,80.34750337381917,
2022Q2,,S08000032,,L106H,,,,Surgery Grouping,d,9466,,6847,,104.02197802197804,,75.24175824175825,,72.3325586308895,
2022Q2,,S08000032,,L302H,,,,Surgery Grouping,d,7656,,6056,,84.13186813186813,,66.54945054945055,,79.10135841170325,
2022Q2,,S08000032,,L308H,,,,Surgery Grouping,d,12896,,11264,,141.71428571428572,,123.78021978021978,,87.34491315136475,
2022Q2,,S08000032,,S08000032,d,,,Surgery Grouping,d,30018,,24167,,329.86813186813185,,265.57142857142856,,80.50836164967686,
2022Q3,,S08000032,,L106H,,,,Surgery Grouping,d,8747,,6501,,95.07608695652172,,70.66304347826087,,74.3226248999657,
2022Q3,,S08000032,,L302H,,,,Surgery Grouping,d,9043,,7465,,98.29347826086956,,81.1413043478261,,82.55003870396993,
2022Q3,,S08000032,,L308H,,,,Surgery Grouping,d,13602,,12618,,147.84782608695653,,137.15217391304347,,92.76576973974414,
2022Q3,,S08000032,,S08000032,d,,,Surgery Grouping,d,31392,,26584,,341.2173913043478,,288.95652173913044,,84.68399592252803,
2022Q4,,S08000032,,L106H,,,,Surgery Grouping,d,7367,,5258,,80.07608695652173,,57.15217391304348,,71.37233609338945,
2022Q4,,S08000032,,L302H,,,,Surgery Grouping,d,9177,,7556,,99.75,,82.1304347826087,,82.33627547128692,
2022Q4,,S08000032,,L308H,,,,Surgery Grouping,d,14325,,12861,,155.70652173913044,,139.79347826086956,,89.78010471204189,
2022Q4,,S08000032,,S08000032,d,,,Surgery Grouping,d,30869,,25675,,335.5326086956522,,279.07608695652175,,83.17405811655706,
2023Q1,,S08000032,,L106H,,,,Surgery Grouping,d,6387,,5422,,70.96666666666667,,60.24444444444445,,84.89118521997808,
2023Q1,,S08000032,,L302H,,,,Surgery Grouping,d,10537,,7561,,117.07777777777778,,84.0111111111111,,71.75666698301222,
2023Q1,,S08000032,,L308H,,,,Surgery Grouping,d,13370,,12351,,148.55555555555554,,137.23333333333332,,92.37845923709796,
2023Q1,,S08000032,,S08000032,d,,,Surgery Grouping,d,30294,,25334,,336.6,,281.4888888888889,,83.62712088202284,
2023Q2,,S08000032,,L106H,,,,Surgery Grouping,d,6853,,5945,,75.3076923076923,,65.32967032967034,,86.75032832336204,
2023Q2,,S08000032,,L302H,,,,Surgery Grouping,d,11736,,7911,,128.96703296703296,,86.93406593406593,,67.4079754601227,
2023Q2,,S08000032,,L308H,,,,Surgery Grouping,d,13017,,11677,,143.04395604395606,,128.3186813186813,,89.70576937850502,
2023Q2,,S08000032,,S08000032,d,,,Surgery Grouping,d,31606,,25533,,347.31868131868134,,280.5824175824176,,80.78529393153198,
2023Q3,,S08000032,,L106H,,,,Surgery Grouping,d,7232,,5988,,78.6086956521739,,65.08695652173913,,82.79867256637168,
2023Q3,,S08000032,,L302H,,,,Surgery Grouping,d,11128,,7359,,120.95652173913044,,79.98913043478261,,66.13048166786484,
2023Q3,,S08000032,,L308H,,,,Surgery Grouping,d,13536,,12602,,147.1304347826087,,136.97826086956522,,93.09988179669033,
2023Q3,,S08000032,,S08000032,d,,,Surgery Grouping,d,31896,,25949,,346.69565217391306,,282.05434782608694,,81.35502884374215,
2023Q4,,S08000032,,L106H,,,,Surgery Grouping,d,7203,,6243,,78.29347826086956,,67.8586956521739,,86.6722199083715,
2023Q4,,S08000032,,L302H,,,,Surgery Grouping,d,11650,,7387,,126.6304347826087,,80.29347826086956,,63.40772532188841,
2023Q4,,S08000032,,L308H,,,,Surgery Grouping,d,13594,,12703,,147.7608695652174,,138.07608695652175,,93.44563778137412,
2023Q4,,S08000032,,S08000032,d,,,Surgery Grouping,d,32447,,26333,,352.6847826086956,,286.2282608695652,,81.156963663821,
2024Q1,,S08000032,,L106H,,,,Surgery Grouping,d,7230,,6535,,79.45054945054945,,71.81318681318682,,90.38727524204704,
2024Q1,,S08000032,,L302H,,,,Surgery Grouping,d,10806,,7568,,118.74725274725274,,83.16483516483517,,70.03516564871369,
2024Q1,,S08000032,,L308H,,,,Surgery Grouping,d,13840,,12874,,152.0879120879121,,141.47252747252747,,93.02023121387283,
2024Q1,,S08000032,,S08000032,d,,,Surgery Grouping,d,31876,,26977,,350.2857142857143,,296.45054945054943,,84.63107039779145,
2024Q2,,S08000032,,L106H,,,,Surgery Grouping,d,7173,,6438,,78.82417582417582,,70.74725274725274,,89.75324132162274,
2024Q2,,S08000032,,L302H,,,,Surgery Grouping,d,10584,,7584,,116.3076923076923,,83.34065934065934,,71.65532879818595,
2024Q2,,S08000032,,L308H,,,,Surgery Grouping,d,13912,,12996,,152.87912087912088,,142.8131868131868,,93.41575618171365,
2024Q2,,S08000032,,S08000032,d,,,Surgery Grouping,d,31669,,27018,,348.010989010989,,296.9010989010989,,85.31371372635701,
2024Q3,,S08000032,,L106H,,,,Surgery Grouping,d,7226,,6317,,78.54347826086956,,68.66304347826087,,87.4204262385829,
2024Q3,,S08000032,,L302H,,,,Surgery Grouping,d,10819,,7188,,117.59782608695652,,78.1304347826087,,66.43867270542565,
2024Q3,,S08000032,,L308H,,,,Surgery Grouping,d,13522,,12636,,146.97826086956522,,137.34782608695653,,93.44771483508356,
2024Q3,,S08000032,,S08000032,d,,,Surgery Grouping,d,31595,,26169,,343.42391304347825,,284.44565217391306,,82.82639658173763,
2024Q4,p,S08000032,,L106H,,,,Surgery Grouping,d,7048,,6023,,76.6086956521739,,65.46739130434783,,85.45686719636777,
2024Q4,p,S08000032,,L302H,,,,Surgery Grouping,d,10313,,7275,,112.09782608695652,,79.07608695652173,,70.542034325608455,
2024Q4,p,S08000032,,L308H,,,,Surgery Grouping,d,13952,,12723,,151.65217391304347,,138.29347826086956,,91.1912270642202,
2024Q4,p,S08000032,,S08000032,d,,,Surgery Grouping,d,31313,,26021,,340.35869565217394,,282.8369565217391,,83.09967106313671,
2019Q4,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,9,,9,,0.09782608695652174,,0.09782608695652174,,100,
2019Q4,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,4583,,4293,,49.81521739130435,,46.66304347826087,,93.672267073969,
2019Q4,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,5148,,4826,,55.95652173913044,,52.45652173913044,,93.74514374514376,
2019Q4,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,9740,,9128,,105.8695652173913,,99.21739130434784,,93.71663244353184,
2020Q1,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,5,,5,,0.05494505494505494,,0.05494505494505494,,100,
2020Q1,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,4050,,3717,,44.505494505494504,,40.84615384615385,,91.7777777777778,
2020Q1,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,4720,,4177,,51.86813186813187,,45.9010989010989,,88.4957627118644,
2020Q1,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8775,,7899,,96.42857142857144,,86.8021978021978,,90.01709401709401,
2020Q2,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,10,,10,,0.10989010989010987,,0.10989010989010987,,100,
2020Q2,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1303,,27,,14.31868131868132,,0.2967032967032967,,2.072141212586339,
2020Q2,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,6152,,4620,,67.6043956043956,,50.76923076923077,,75.09752925877763,
2020Q2,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,7465,,4657,,82.03296703296704,,51.175824175824175,,62.38446081714668,
2020Q3,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,7,,7,,0.07608695652173914,,0.07608695652173914,,100,
2020Q3,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1214,,143,,13.195652173913045,,1.5543478260869563,,11.779242174629326,
2020Q3,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,6381,,5992,,69.3586956521739,,65.1304347826087,,93.9037768374863,
2020Q3,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,7602,,6142,,82.6304347826087,,66.76086956521739,,80.79452775585372,
2020Q4,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,8,,8,,0.08695652173913043,,0.08695652173913043,,100,
2020Q4,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,830,,175,,9.021739130434783,,1.9021739130434785,,21.08433734939759,
2020Q4,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,8114,,7195,,88.19565217391305,,78.20652173913044,,88.67389696820311,
2020Q4,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8952,,7378,,97.30434782608695,,80.19565217391305,,82.41733690795353,
2021Q1,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,33,,33,,0.36666666666666664,,0.36666666666666664,,100,
2021Q1,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,265,,54,,2.9444444444444446,,0.6,,20.377358490566035,
2021Q1,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7910,,7077,,87.88888888888889,,78.63333333333334,,89.46902654867259,
2021Q1,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8208,,7164,,91.2,,79.6,,87.28070175438596,
2021Q2,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,51,,51,,0.5604395604395604,,0.5604395604395604,,100,
2021Q2,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,429,,429,,4.714285714285714,,4.714285714285714,,100,
2021Q2,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,6721,,6074,,73.85714285714286,,66.74725274725274,,90.37345633090314,
2021Q2,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,7201,,6554,,79.13186813186813,,72.02197802197803,,91.01513678655742,
2021Q3,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,67,,67,,0.7282608695652174,,0.7282608695652174,,100,
2021Q3,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,648,,366,,7.043478260869565,,3.9782608695652177,,56.481481481481474,
2021Q3,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,6990,,6598,,75.97826086956522,,71.71739130434783,,94.39198855507868,
2021Q3,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,7705,,7031,,83.75,,76.42391304347827,,91.25243348475016,
2021Q4,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,72,,72,,0.782608695652174,,0.782608695652174,,100,
2021Q4,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,244,,46,,2.652173913043478,,0.5,,18.852459016393443,
2021Q4,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7178,,6788,,78.02173913043478,,73.78260869565217,,94.56673168013374,
2021Q4,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,7494,,6906,,81.45652173913044,,75.06521739130434,,92.1537229783827,
2022Q1,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,39,,39,,0.43333333333333335,,0.43333333333333335,,100,
2022Q1,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,381,,133,,4.233333333333333,,1.477777777777778,,34.90813648293963,
2022Q1,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,8125,,7871,,90.27777777777776,,87.45555555555555,,96.87384615384616,
2022Q1,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8545,,8043,,94.94444444444444,,89.36666666666666,,94.12521942656524,
2022Q2,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,54,,54,,0.5934065934065934,,0.5934065934065934,,100,
2022Q2,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,730,,445,,8.021978021978022,,4.8901098901098905,,60.95890410958905,
2022Q2,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,6969,,6612,,76.58241758241758,,72.65934065934066,,94.87731381833837,
2022Q2,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,7753,,7111,,85.1978021978022,,78.14285714285714,,91.71933445118016,
2022Q3,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,32,,32,,0.34782608695652173,,0.34782608695652173,,100,
2022Q3,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1069,,747,,11.619565217391305,,8.119565217391305,,69.87839101964452,
2022Q3,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7566,,7436,,82.23913043478261,,80.82608695652173,,98.28178694158076,
2022Q3,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8667,,8215,,94.20652173913044,,89.29347826086956,,94.78481596861658,
2022Q4,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,119,,119,,1.2934782608695652,,1.2934782608695652,,100,
2022Q4,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,644,,578,,7,,6.282608695652174,,89.75155279503106,
2022Q4,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7460,,7367,,81.08695652173913,,80.07608695652173,,98.75335120643432,
2022Q4,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8223,,8064,,89.3804347826087,,87.65217391304348,,98.06639912440714,
2023Q1,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,88,,88,,0.9777777777777776,,0.9777777777777776,,100,
2023Q1,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,926,,477,,10.28888888888889,,5.3,,51.511879049676025,
2023Q1,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7192,,7036,,79.91111111111111,,78.17777777777778,,97.8309232480534,
2023Q1,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8206,,7601,,91.17777777777778,,84.45555555555555,,92.62734584450402,
2023Q2,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,87,,87,,0.956043956043956,,0.956043956043956,,100,
2023Q2,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1117,,838,,12.274725274725276,,9.208791208791208,,75.02238137869291,
2023Q2,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,6982,,6641,,76.72527472527473,,72.97802197802197,,95.11601260383844,
2023Q2,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8186,,7566,,89.95604395604396,,83.14285714285714,,92.42609333007572,
2023Q3,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,78,,78,,0.8478260869565217,,0.8478260869565217,,100,
2023Q3,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,988,,698,,10.73913043478261,,7.586956521739131,,70.64777327935222,
2023Q3,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7057,,6866,,76.70652173913044,,74.6304347826087,,97.29346747909877,
2023Q3,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8123,,7642,,88.29347826086956,,83.06521739130434,,94.0785424104395,
2023Q4,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,68,,68,,0.7391304347826086,,0.7391304347826086,,100,
2023Q4,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1254,,855,,13.630434782608695,,9.293478260869565,,68.18181818181817,
2023Q4,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7699,,7610,,83.68478260869566,,82.71739130434783,,98.84400571502792,
2023Q4,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,9021,,8533,,98.05434782608695,,92.75,,94.59040017736392,
2024Q1,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,80,,80,,0.8791208791208791,,0.8791208791208791,,100,
2024Q1,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1109,,776,,12.186813186813186,,8.527472527472527,,69.97294860234446,
2024Q1,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7424,,7318,,81.58241758241758,,80.41758241758242,,98.57219827586208,
2024Q1,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8613,,8174,,94.64835164835164,,89.82417582417582,,94.90305352374318,
2024Q2,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,92,,92,,1.010989010989011,,1.010989010989011,,100,
2024Q2,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1076,,784,,11.824175824175825,,8.615384615384615,,72.8624535315985,
2024Q2,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,8062,,7985,,88.5934065934066,,87.74725274725274,,99.04490200942692,
2024Q2,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,9230,,8861,,101.42857142857144,,97.37362637362638,,96.00216684723726,
2024Q3,,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,134,,134,,1.4565217391304348,,1.4565217391304348,,100,
2024Q3,,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1183,,795,,12.858695652173912,,8.641304347826088,,67.20202874049029,
2024Q3,,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7599,,7500,,82.59782608695652,,81.52173913043478,,98.69719699960524,
2024Q3,,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8944,,8457,,97.21739130434784,,91.92391304347828,,94.55500894454384,
2024Q4,p,S08000032,,L106H,,C8,,Trauma and Orthopaedic Surgery,,72,,72,,0.782608695652174,,0.782608695652174,,100,
2024Q4,p,S08000032,,L302H,,C8,,Trauma and Orthopaedic Surgery,,1012,,821,,11,,8.923913043478262,,81.12648221343875,
2024Q4,p,S08000032,,L308H,,C8,,Trauma and Orthopaedic Surgery,,7625,,7333,,82.8804347826087,,79.70652173913044,,96.17049180327868,
2024Q4,p,S08000032,,S08000032,d,C8,,Trauma and Orthopaedic Surgery,,8709,,8226,,94.66304347826087,,89.41304347826087,,94.454013089907,
2019Q4,,S08000032,,L106H,,CB,,Urology,,2693,,2181,,29.27173913043478,,23.706521739130434,,80.98774600816932,
2019Q4,,S08000032,,L302H,,CB,,Urology,,9,,9,,0.09782608695652174,,0.09782608695652174,,100,
2019Q4,,S08000032,,L308H,,CB,,Urology,,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
2019Q4,,S08000032,,S08000032,d,CB,,Urology,,2706,,2194,,29.41304347826087,,23.847826086956523,,81.07908351810791,
2020Q1,,S08000032,,L106H,,CB,,Urology,,2410,,1824,,26.48351648351648,,20.043956043956044,,75.68464730290458,
2020Q1,,S08000032,,L302H,,CB,,Urology,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
2020Q1,,S08000032,,S08000032,d,CB,,Urology,,2411,,1825,,26.494505494505493,,20.054945054945055,,75.69473247615099,
2020Q2,,S08000032,,L106H,,CB,,Urology,,2042,,906,,22.43956043956044,,9.956043956043956,,44.368266405484825,
2020Q2,,S08000032,,L302H,,CB,,Urology,,5,,5,,0.05494505494505494,,0.05494505494505494,,100,
2020Q2,,S08000032,,S08000032,d,CB,,Urology,,2047,,911,,22.494505494505493,,10.010989010989013,,44.504152418172936,
2020Q3,,S08000032,,L106H,,CB,,Urology,,2413,,1697,,26.22826086956522,,18.445652173913043,,70.32739328636552,
2020Q3,,S08000032,,L302H,,CB,,Urology,,11,,11,,0.11956521739130437,,0.11956521739130437,,100,
2020Q3,,S08000032,,L308H,,CB,,Urology,,6,,6,,0.06521739130434782,,0.06521739130434782,,100,
2020Q3,,S08000032,,S08000032,d,CB,,Urology,,2430,,1714,,26.41304347826087,,18.630434782608695,,70.53497942386831,
2020Q4,,S08000032,,L106H,,CB,,Urology,,2263,,1693,,24.597826086956523,,18.402173913043477,,74.81219619973486,
2020Q4,,S08000032,,L302H,,CB,,Urology,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2020Q4,,S08000032,,L308H,,CB,,Urology,,6,,6,,0.06521739130434782,,0.06521739130434782,,100,
2020Q4,,S08000032,,S08000032,d,CB,,Urology,,2270,,1700,,24.67391304347826,,18.47826086956522,,74.8898678414097,
2021Q1,,S08000032,,L106H,,CB,,Urology,,2023,,1467,,22.477777777777774,,16.3,,72.51606524962926,
2021Q1,,S08000032,,L302H,,CB,,Urology,,4,,4,,0.04444444444444444,,0.04444444444444444,,100,
2021Q1,,S08000032,,L308H,,CB,,Urology,,1,,1,,0.01111111111111111,,0.01111111111111111,,100,
2021Q1,,S08000032,,S08000032,d,CB,,Urology,,2028,,1472,,22.533333333333335,,16.355555555555554,,72.58382642998026,
2021Q2,,S08000032,,L106H,,CB,,Urology,,2493,,2004,,27.39560439560439,,22.021978021978025,,80.38507821901324,
2021Q2,,S08000032,,L302H,,CB,,Urology,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2021Q2,,S08000032,,L308H,,CB,,Urology,,4,,4,,0.04395604395604396,,0.04395604395604396,,100,
2021Q2,,S08000032,,S08000032,d,CB,,Urology,,2499,,2010,,27.46153846153846,,22.087912087912088,,80.43217286914766,
2021Q3,,S08000032,,L106H,,CB,,Urology,,2187,,1902,,23.77173913043478,,20.67391304347826,,86.9684499314129,
2021Q3,,S08000032,,L302H,,CB,,Urology,,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
2021Q3,,S08000032,,L308H,,CB,,Urology,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2021Q3,,S08000032,,S08000032,d,CB,,Urology,,2192,,1907,,23.82608695652174,,20.72826086956522,,86.99817518248176,
2021Q4,,S08000032,,L106H,,CB,,Urology,,1908,,1640,,20.73913043478261,,17.82608695652174,,85.95387840670858,
2021Q4,,S08000032,,L302H,,CB,,Urology,,5,,5,,0.05434782608695652,,0.05434782608695652,,100,
2021Q4,,S08000032,,L308H,,CB,,Urology,,28,,28,,0.30434782608695654,,0.30434782608695654,,100,
2021Q4,,S08000032,,S08000032,d,CB,,Urology,,1941,,1673,,21.097826086956523,,18.184782608695652,,86.1926841834106,
2022Q1,,S08000032,,L106H,,CB,,Urology,,1946,,1725,,21.622222222222224,,19.166666666666668,,88.64337101747174,
2022Q1,,S08000032,,L302H,,CB,,Urology,,3,,3,,0.03333333333333333,,0.03333333333333333,,100,
2022Q1,,S08000032,,L308H,,CB,,Urology,,19,,19,,0.2111111111111111,,0.2111111111111111,,100,
2022Q1,,S08000032,,S08000032,d,CB,,Urology,,1968,,1747,,21.866666666666667,,19.41111111111111,,88.77032520325203,
2022Q2,,S08000032,,L106H,,CB,,Urology,,2235,,1993,,24.56043956043956,,21.9010989010989,,89.17225950782998,
2022Q2,,S08000032,,L302H,,CB,,Urology,,21,,21,,0.2307692307692308,,0.2307692307692308,,100,
2022Q2,,S08000032,,L308H,,CB,,Urology,,8,,8,,0.08791208791208792,,0.08791208791208792,,100,
2022Q2,,S08000032,,S08000032,d,CB,,Urology,,2264,,2022,,24.87912087912088,,22.21978021978022,,89.31095406360423,
2022Q3,,S08000032,,L106H,,CB,,Urology,,2287,,2173,,24.85869565217391,,23.619565217391305,,95.015303891561,
2022Q3,,S08000032,,L302H,,CB,,Urology,,70,,70,,0.7608695652173914,,0.7608695652173914,,100,
